39014	0
39074	0
39175	0
39218	0
39318	0
39359	0
39459	0
39505	0
39605	0
39689	0
39789	0
39850	0
39950	0
40003	0
40104	0
40163	0
40263	0
40339	0
40440	0
40485	0
40585	0
40644	0
40744	0
40803	0
40903	0
40961	0
41062	0
41122	0
41222	0
41322	0
41352	0
41384	0
41484	0
41549	0
41649	0
41700	0
41800	0
41882	0
41983	0
42067	0
42167	0
42267	0
42365	0
42365	0
42465	0
42523	0
42623	0
42666	0
42766	0
42809	0
42909	0
42971	0
43071	0
43120	0
43220	0
43278	0
43378	0
43478	0
43578	0
43598	0
43598	0
43627	0
43727	0
43772	0
43872	0
43917	0
44017	0
44078	0
44178	0
44219	0
44319	0
44387	0
44487	0
44538	0
44638	0
44680	0
44780	0
44822	0
44923	0
44965	0
45065	0
45115	0
45216	0
45258	0
45358	0
45420	0
45520	0
45561	0
45661	0
45713	0
45813	0
45875	0
45975	0
46022	0
46123	0
46174	0
46275	0
46318	0
46418	0
46458	0
46558	0
46602	0
46702	0
46742	0
46843	0
46884	0
46984	0
47028	0
47129	0
47179	0
47280	0
47339	0
47439	0
47482	0
47582	0
47633	0
47733	0
47774	0
47874	0
47917	0
48018	0
48066	0
48166	0
48216	0
48317	0
48363	0
48463	0
48507	0
48607	0
48666	0
48766	0
48815	0
48915	0
48959	0
49059	0
49103	0
49203	0
49256	0
49356	0
49404	0
49504	0
49547	0
49647	0
49695	0
49796	0
49847	0
49947	0
49987	0
50088	0
50138	0
50238	0
50280	0
50380	0
50422	0
50522	0
50562	0
50663	0
50711	0
50812	0
50857	0
50957	0
51015	0
51115	0
51159	0
51260	0
51304	0
51404	0
51453	0
51553	0
51597	0
51697	0
51741	0
51842	0
51893	0
51993	0
52035	0
52135	0
52178	0
52278	0
52324	0
52424	0
52465	0
52565	0
52619	0
52719	0
52760	0
52860	0
52906	0
53006	0
53050	0
53150	0
53192	0
53292	0
53337	0
53437	0
53484	0
53585	0
53633	0
53733	0
53778	0
53878	0
53925	0
54025	0
54069	0
54169	0
54212	0
54312	0
54367	0
54467	0
54508	0
54608	0
54652	0
54752	0
54794	0
54894	0
54948	0
55048	0
55096	0
55196	0
55236	0
55336	0
55379	0
55479	0
55579	0
55647	0
55647	0
55747	0
55828	0
55929	0
55992	0
56092	0
56147	0
56247	0
56294	0
56394	0
56441	0
56541	0
56585	0
56686	0
56744	0
56844	0
56885	0
56985	0
57032	0
57132	0
57183	0
57283	0
57324	0
57424	0
57474	0
57575	0
57625	0
57725	0
57825	0
57832	0
57887	0
57987	0
58038	0
58138	0
58197	0
58297	0
58345	0
58445	0
58493	0
58593	0
58636	0
58736	0
58789	0
58889	0
58934	0
59034	0
59134	0
59196	0
59261	0
59362	0
59417	0
59517	0
59561	0
59661	0
59716	0
59816	0
59862	0
59963	0
60008	0
60108	0
60150	0
60250	0
60292	0
60392	0
60492	0
60519	0
60554	0
60654	0
60706	0
60806	0
60854	0
60954	0
61001	0
61101	0
61142	0
61242	0
61286	0
61386	0
61435	0
61535	0
61583	0
61683	0
61723	0
61823	0
61866	0
61966	0
62006	0
62106	0
62149	0
62249	0
62290	0
62390	0
62467	0
62567	0
62610	0
62710	0
62752	0
62852	0
62911	0
63011	0
63067	0
63167	0
63228	0
63328	0
63378	0
63478	0
63519	0
63619	0
63659	0
63759	0
63821	0
63922	0
63977	0
64077	0
64143	0
64243	0
64300	0
64400	0
64450	0
64550	0
64650	0
64750	0
64850	0
64951	0
65051	0
65151	0
65251	0
65351	0
65451	0
65552	0
65652	0
65752	0
65852	0
65952	0
66052	0
66153	0
66253	0
66353	0
66453	0
66553	0
66653	0
66754	0
66854	0
66954	0
67054	0
67154	0
67254	0
67355	0
67455	0
67555	0
67573	0
67573	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67574	0
67607	0
67607	0
67607	0
67607	0
67607	0
67607	0
67607	0
67607	0
67607	0
67607	0
67607	0
67608	0
67608	0
67708	0
67779	0
67879	0
67933	0
68033	0
68077	0
68178	0
68227	0
68327	0
68375	0
68475	0
68570	0
68670	0
68730	0
68831	0
68888	0
68988	0
69045	0
69145	0
69202	0
69302	0
69402	0
69407	0
69466	0
69566	0
69618	0
69718	0
69818	0
69819	0
69878	0
69978	0
70045	0
70145	0
70197	0
70297	0
70359	0
70459	0
70521	0
70622	0
70685	0
70785	0
70836	0
70936	0
71036	0
71136	0
71237	0
71268	0
71268	0
71268	0
71283	0
71383	0
71434	0
71534	0
71616	0
71716	0
71767	0
71867	0
71925	0
72025	0
72070	0
72171	0
72221	0
72321	0
72370	0
72470	0
72547	0
72648	0
72690	0
72790	0
72841	0
72941	0
73041	0
73098	0
73098	0
73198	0
73244	0
73344	0
73393	0
73494	0
73549	0
73650	0
73697	0
73797	0
73858	0
73959	0
74003	0
74103	0
74144	0
74244	0
74295	0
74395	0
74437	0
74537	0
74590	0
74690	0
74748	0
74848	0
74892	0
74993	0
75058	0
75159	0
75200	0
75300	0
75346	0
75446	0
75488	0
75589	0
75641	0
75742	0
75796	0
75897	0
75941	0
76041	0
76082	0
76182	0
76224	0
76325	0
76367	0
76467	0
76511	0
76611	0
76653	0
76754	0
76796	0
76897	0
76941	0
77041	0
77083	0
77183	0
77235	0
77335	0
77378	0
77478	0
77530	0
77630	0
77676	0
77776	0
77817	0
77917	0
77960	0
78060	0
78108	0
78208	0
78256	0
78356	0
78399	0
78499	0
78547	0
78647	0
78706	0
78807	0
78852	0
78952	0
78993	0
79093	0
79148	0
79248	0
79313	0
79414	0
79457	0
79558	0
79606	0
79706	0
79756	0
79857	0
79905	0
80006	0
80069	0
80169	0
80266	0
80367	0
80420	0
80521	0
80593	0
80694	0
80741	0
80842	0
80884	0
80984	0
81030	0
81130	0
81230	0
81232	0
81273	0
81373	0
81427	0
81528	0
81571	0
81671	0
81733	0
81834	0
81876	0
81977	0
82046	0
82146	0
82189	0
82289	0
82331	0
82431	0
82473	0
82574	0
82615	0
82716	0
82763	0
82863	0
82922	0
83022	0
83122	0
83223	0
83323	0
83389	0
83389	0
83389	0
83389	0
83489	0
83534	0
83635	0
83681	0
83781	0
83826	0
83926	0
83972	0
84072	0
84116	0
84216	0
84257	0
84357	0
84397	0
84497	0
84598	0
84600	0
84640	0
84740	0
84785	0
84885	0
84927	0
85028	0
85072	0
85172	0
85219	0
85319	0
85363	0
85463	0
85503	0
85603	0
85651	0
85751	0
85800	0
85901	0
85944	0
86044	0
86089	0
86189	0
86239	0
86339	0
86385	0
86486	0
86528	0
86629	0
86677	0
86777	0
86818	0
86918	0
86960	0
87060	0
87101	0
87201	0
87242	0
87342	0
87382	0
87482	0
87533	0
87633	0
87675	0
87775	0
87819	0
87919	0
87971	0
88071	0
88113	0
88213	0
88255	0
88355	0
88395	0
88495	0
88544	0
88644	0
88685	0
88785	0
88840	0
88940	0
88982	0
89083	0
89124	0
89224	0
89269	0
89369	0
89411	0
89511	0
89554	0
89654	0
89698	0
89798	0
89847	0
89947	0
89995	0
90096	0
90140	0
90240	0
90290	0
90390	0
90435	0
90535	0
90575	0
90675	0
90725	0
90825	0
90866	0
90966	0
91007	0
91108	0
91161	0
91261	0
91309	0
91409	0
91452	0
91553	0
91602	0
91702	0
91758	0
91858	0
91907	0
92007	0
92058	0
92158	0
92200	0
92300	0
92344	0
92444	0
92484	0
92584	0
92626	0
92726	0
92774	0
92874	0
92919	0
93019	0
93061	0
93161	0
93201	0
93301	0
93342	0
93442	0
93500	0
93601	0
93654	0
93754	0
93796	0
93896	0
93936	0
94036	0
94079	0
94179	0
94220	0
94321	0
94361	0
94461	0
94501	0
94601	0
94641	0
94742	0
94782	0
94882	0
94924	0
95024	0
95066	0
95166	0
95210	0
95310	0
95352	0
95452	0
95496	0
95596	0
95639	0
95740	0
95784	0
95884	0
95931	0
96031	0
96074	0
96174	0
96216	0
96316	0
96363	0
96463	0
96504	0
96604	0
96647	0
96747	0
96787	0
96887	0
96931	0
97031	0
97072	0
97172	0
97213	0
97313	0
97355	0
97456	0
97499	0
97599	0
97655	0
97755	0
97796	0
97897	0
97937	0
98037	0
98080	0
98180	0
98223	0
98323	0
98366	0
98466	0
98521	0
98621	0
98672	0
98772	0
98832	0
98933	0
98975	0
99075	0
99115	0
99215	0
99258	0
99358	0
99400	0
99500	0
99540	0
99641	0
99690	0
99790	0
99835	0
99935	0
99975	0
100075	0
100119	0
100219	0
100266	0
100366	0
100407	0
100507	0
100550	0
100651	0
100697	0
100797	0
100837	0
100937	0
100981	0
101081	0
101121	0
101221	0
101261	0
101361	0
101401	0
101501	0
101542	0
101642	0
101690	0
101790	0
101835	0
101935	0
101975	0
102075	0
102119	0
102220	0
102265	0
102365	0
102405	0
102505	0
102546	0
102647	0
102700	0
102800	0
102847	0
102947	0
102990	0
103090	0
103132	0
103232	0
103280	0
103380	0
103430	0
103531	0
103580	0
103680	0
103730	0
103830	0
103870	0
103970	0
104011	0
104112	0
104157	0
104257	0
104297	0
104397	0
104446	0
104546	0
104593	0
104694	0
104735	0
104835	0
104883	0
104983	0
105060	0
105160	0
105207	0
105308	0
105351	0
105451	0
105497	0
105597	0
105637	0
105737	0
105778	0
105878	0
105927	0
106027	0
106073	0
106173	0
106213	0
106313	0
106362	0
106463	0
106510	0
106610	0
106651	0
106751	0
106791	0
106892	0
106933	0
107034	0
107074	0
107174	0
107220	0
107320	0
107363	0
107463	0
107510	0
107610	0
107653	0
107753	0
107793	0
107893	0
107934	0
108034	0
108076	0
108176	0
108217	0
108317	0
108377	0
108477	0
108528	0
108628	0
108670	0
108770	0
108813	0
108913	0
108959	0
109059	0
109100	0
109200	0
109244	0
109344	0
109391	0
109491	0
109531	0
109631	0
109677	0
109777	0
109818	0
109918	0
109969	0
110069	0
110117	0
110217	0
110267	0
110367	0
110413	0
110513	0
110553	0
110653	0
110693	0
110793	0
110841	0
110941	0
110981	0
111081	0
111124	0
111224	0
111264	0
111365	0
111409	0
111509	0
111557	0
111657	0
111726	0
111826	0
111871	0
111971	0
112018	0
112118	0
112165	0
112265	0
112305	0
112405	0
112447	0
112547	0
112588	0
112688	0
112730	0
112830	0
112874	0
112974	0
113014	0
113114	0
113155	0
113255	0
113296	0
113397	0
113441	0
113541	0
113582	0
113683	0
113728	0
113828	0
113870	0
113970	0
114011	0
114111	0
114159	0
114259	0
114299	0
114399	0
114447	0
114548	0
114588	0
114688	0
114732	0
114832	0
114873	0
114973	0
115015	0
115115	0
115163	0
115263	0
115303	0
115403	0
115445	0
115545	0
115586	0
115686	0
115734	0
115834	0
115874	0
115974	0
116020	0
116120	0
116184	0
116284	0
116329	0
116429	0
116469	0
116569	0
116610	0
116711	0
116763	0
116863	0
116910	0
117010	0
117057	0
117157	0
117201	0
117301	0
117344	0
117444	0
117484	0
117584	0
117624	0
117725	0
117767	0
117867	0
117935	0
118035	0
118084	0
118184	0
118230	0
118330	0
118375	0
118475	0
118522	0
118623	0
118675	0
118775	0
118825	0
118925	0
118983	0
119083	0
119130	0
119230	0
119270	0
119370	0
119416	0
119516	0
119571	0
119671	0
119718	0
119818	0
119866	0
119966	0
120018	0
120118	0
120170	0
120270	0
120314	0
120414	0
120466	0
120566	0
120633	0
120733	0
120784	0
120884	0
120936	0
121036	0
121079	0
121179	0
121219	0
121319	0
121372	0
121472	0
121513	0
121613	0
121662	0
121762	0
121804	0
121904	0
121959	0
122059	0
122104	0
122204	0
122247	0
122347	0
122394	0
122494	0
122537	0
122637	0
122684	0
122784	0
122828	0
122928	0
122969	0
123069	0
123112	0
123213	0
123259	0
123359	0
123403	0
123503	0
123548	0
123648	0
123717	0
123817	0
123865	0
123965	0
124011	0
124111	0
124159	0
124259	0
124310	0
124410	0
124462	0
124562	0
124605	0
124705	0
124750	0
124850	0
124891	0
124991	0
125042	0
125142	0
125183	0
125283	0
125327	0
125427	0
125469	0
125569	0
125611	0
125711	0
125758	0
125858	0
125908	0
126008	0
126059	0
126159	0
126206	0
126307	0
126359	0
126459	0
126512	0
126612	0
126666	0
126767	0
126813	0
126913	0
127014	0
127025	0
127070	0
127170	0
127220	0
127320	0
127360	0
127461	0
127508	0
127608	0
127664	0
127764	0
127840	0
127940	0
127998	0
128098	0
128163	0
128264	0
128350	0
128450	0
128499	0
128599	0
128699	0
128799	0
128829	0
128829	0
128851	0
128951	0
128996	0
129096	0
129142	0
129242	0
129342	0
129442	0
129542	0
129608	0
129608	0
129608	0
129608	0
129708	0
129751	0
129851	0
129899	0
129999	0
130099	0
130111	0
130152	0
130252	0
130299	0
130400	0
130445	0
130545	0
130597	0
130697	0
130751	0
130851	0
130899	0
130999	0
131051	0
131151	0
131197	0
131297	0
131343	0
131443	0
131487	0
131587	0
131633	0
131733	0
131773	0
131873	0
131959	0
132059	0
132100	0
132200	0
132240	0
132340	0
132389	0
132489	0
132531	0
132631	0
132672	0
132772	0
132821	0
132921	0
132963	0
133063	0
133105	0
133205	0
133249	0
133350	0
133392	0
133492	0
133534	0
133634	0
133676	0
133776	0
133824	0
133924	0
133974	0
134074	0
134135	0
134235	0
134335	0
134366	0
134381	0
134481	0
134581	0
134586	0
134623	0
134724	0
134789	0
134889	0
134931	0
135031	0
135072	0
135172	0
135216	0
135316	0
135359	0
135463	0
135520	0
135620	0
135667	0
135767	0
135867	0
135916	0
135916	0
136017	0
136072	0
136172	0
136213	0
136313	0
136370	0
136471	0
136570	0
136670	0
136711	0
136811	0
136851	0
136951	0
136992	0
137092	0
137136	0
137236	0
137286	0
137386	0
137427	0
137527	0
137568	0
137668	0
137715	0
137815	0
137857	0
137957	0
138003	0
138103	0
138143	0
138243	0
138285	0
138386	0
138428	0
138528	0
138569	0
138669	0
138713	0
138813	0
138853	0
138953	0
138995	0
139095	0
139138	0
139239	0
139280	0
139380	0
139427	0
139527	0
139576	0
139676	0
139724	0
139824	0
139865	0
139965	0
140024	0
140125	0
